,timestamp,buyer,seller,symbol,currency,price,quantity
15515,2087100,Valentina,SUBMISSION,STARFRUIT,SEASHELLS,5052,5
15516,2087200,SUBMISSION,Ruby,STARFRUIT,SEASHELLS,5051,7
15517,2087300,Remy,SUBMISSION,STARFRUIT,SEASHELLS,5053,1
15518,2087500,Remy,SUBMISSION,STARFRUIT,SEASHELLS,5053,1
15519,2087900,,SUBMISSION,STARFRUIT,SEASHELLS,5055,1
15520,2087900,Remy,SUBMISSION,STARFRUIT,SEASHELLS,5055,1
15521,2088400,,SUBMISSION,STARFRUIT,SEASHELLS,5055,9
15522,2088400,Adam,SUBMISSION,STARFRUIT,SEASHELLS,5055,1
15523,2088400,Adam,SUBMISSION,STARFRUIT,SEASHELLS,5055,8
15524,2088500,,SUBMISSION,AMETHYSTS,SEASHELLS,10002,1
15525,2088500,Remy,SUBMISSION,AMETHYSTS,SEASHELLS,10002,1
15526,2088600,,SUBMISSION,AMETHYSTS,SEASHELLS,10002,1
15527,2088600,Remy,SUBMISSION,AMETHYSTS,SEASHELLS,10002,1
15528,2088700,SUBMISSION,Ruby,AMETHYSTS,SEASHELLS,9999,8
15529,2088800,SUBMISSION,,STARFRUIT,SEASHELLS,5051,4
15530,2088900,,SUBMISSION,AMETHYSTS,SEASHELLS,10002,4
15531,2088900,Rhianna,SUBMISSION,AMETHYSTS,SEASHELLS,10002,4
15532,2088900,Rhianna,SUBMISSION,AMETHYSTS,SEASHELLS,10002,1
15533,2089100,Remy,SUBMISSION,AMETHYSTS,SEASHELLS,10001,2
15534,2089100,Remy,Valentina,STARFRUIT,SEASHELLS,5057,2
15535,2089300,SUBMISSION,Remy,AMETHYSTS,SEASHELLS,9999,2
15536,2089300,SUBMISSION,Remy,STARFRUIT,SEASHELLS,5051,2
15537,2089500,Remy,Valentina,STARFRUIT,SEASHELLS,5054,1
15538,2089800,SUBMISSION,Remy,AMETHYSTS,SEASHELLS,10000,1
15539,2089800,Amelia,SUBMISSION,AMETHYSTS,SEASHELLS,10002,1
15540,2089800,Remy,SUBMISSION,AMETHYSTS,SEASHELLS,10002,2
15541,2089800,Remy,SUBMISSION,STARFRUIT,SEASHELLS,5054,2
15542,2090200,SUBMISSION,Rhianna,AMETHYSTS,SEASHELLS,9999,2
15543,2090200,SUBMISSION,Rhianna,AMETHYSTS,SEASHELLS,9999,1
15544,2090400,SUBMISSION,Amelia,AMETHYSTS,SEASHELLS,9999,1
15545,2090800,SUBMISSION,,STARFRUIT,SEASHELLS,5053,5
15546,2090800,SUBMISSION,Rhianna,STARFRUIT,SEASHELLS,5053,1
15547,2090800,SUBMISSION,Rhianna,STARFRUIT,SEASHELLS,5053,4
15548,2091200,Rhianna,SUBMISSION,AMETHYSTS,SEASHELLS,9999,1
15549,2091200,Remy,SUBMISSION,STARFRUIT,SEASHELLS,5055,1
15550,2091200,Valentina,SUBMISSION,STARFRUIT,SEASHELLS,5055,2
15551,2091300,Vladimir,Remy,AMETHYSTS,SEASHELLS,9998,1
15552,2091300,Vladimir,Adam,AMETHYSTS,SEASHELLS,9998,7
15553,2091300,Valentina,Adam,AMETHYSTS,SEASHELLS,9998,2
15554,2091400,,SUBMISSION,AMETHYSTS,SEASHELLS,10002,1
15555,2091400,SUBMISSION,Remy,STARFRUIT,SEASHELLS,5056,1
15556,2091600,SUBMISSION,,AMETHYSTS,SEASHELLS,9998,1
15557,2091600,SUBMISSION,Remy,AMETHYSTS,SEASHELLS,9998,1
15558,2091600,SUBMISSION,,STARFRUIT,SEASHELLS,5054,1
15559,2091600,SUBMISSION,Remy,STARFRUIT,SEASHELLS,5054,1
15560,2091800,Valentina,Rhianna,AMETHYSTS,SEASHELLS,9998,3
15561,2091900,SUBMISSION,Remy,AMETHYSTS,SEASHELLS,9999,1
15562,2092300,,SUBMISSION,AMETHYSTS,SEASHELLS,10002,1
15563,2092400,Remy,Valentina,STARFRUIT,SEASHELLS,5060,1
15564,2092900,SUBMISSION,Ruby,STARFRUIT,SEASHELLS,5057,8
15565,2093200,,SUBMISSION,AMETHYSTS,SEASHELLS,10002,3
15566,2093200,Amelia,SUBMISSION,AMETHYSTS,SEASHELLS,10002,2
15567,2093200,Remy,SUBMISSION,AMETHYSTS,SEASHELLS,10002,2
15568,2093200,Amelia,SUBMISSION,AMETHYSTS,SEASHELLS,10002,3
15569,2093200,Amelia,SUBMISSION,AMETHYSTS,SEASHELLS,10002,7
15570,2093200,Rhianna,SUBMISSION,AMETHYSTS,SEASHELLS,10002,1
15571,2093200,Remy,SUBMISSION,STARFRUIT,SEASHELLS,5058,2
15572,2093200,Rhianna,Valentina,AMETHYSTS,SEASHELLS,10002,2
15573,2093300,Remy,SUBMISSION,AMETHYSTS,SEASHELLS,10000,1
15574,2093700,Remy,SUBMISSION,STARFRUIT,SEASHELLS,5059,1
15575,2094000,,SUBMISSION,STARFRUIT,SEASHELLS,5062,1
15576,2094000,Remy,SUBMISSION,STARFRUIT,SEASHELLS,5062,1
15577,2094400,SUBMISSION,Remy,AMETHYSTS,SEASHELLS,9999,1
15578,2094400,SUBMISSION,,STARFRUIT,SEASHELLS,5058,9
15579,2094400,SUBMISSION,Adam,STARFRUIT,SEASHELLS,5058,1
15580,2094400,Valentina,Adam,STARFRUIT,SEASHELLS,5058,8
15581,2094700,Ruby,SUBMISSION,STARFRUIT,SEASHELLS,5061,5
15582,2094700,Ruby,Valentina,STARFRUIT,SEASHELLS,5064,5
15583,2094700,Amelia,Valentina,STARFRUIT,SEASHELLS,5064,10
15584,2094700,Ruby,Valentina,STARFRUIT,SEASHELLS,5064,4
15585,2095100,SUBMISSION,,AMETHYSTS,SEASHELLS,9998,1
15586,2095500,SUBMISSION,Remy,AMETHYSTS,SEASHELLS,9999,1
15587,2095700,SUBMISSION,,AMETHYSTS,SEASHELLS,9998,1
15588,2095700,SUBMISSION,Remy,AMETHYSTS,SEASHELLS,9998,1
15589,2095800,SUBMISSION,,AMETHYSTS,SEASHELLS,9998,1
15590,2095800,SUBMISSION,Remy,AMETHYSTS,SEASHELLS,9998,2
15591,2095800,SUBMISSION,Remy,AMETHYSTS,SEASHELLS,9998,1
15592,2095800,SUBMISSION,Remy,STARFRUIT,SEASHELLS,5058,2
15593,2095900,SUBMISSION,,AMETHYSTS,SEASHELLS,9998,1
15594,2096300,,SUBMISSION,STARFRUIT,SEASHELLS,5061,1
15595,2096600,SUBMISSION,Remy,STARFRUIT,SEASHELLS,5058,1
15596,2096600,Rhianna,Valentina,AMETHYSTS,SEASHELLS,10002,1
15597,2096900,,SUBMISSION,STARFRUIT,SEASHELLS,5060,1
15598,2096900,Remy,SUBMISSION,STARFRUIT,SEASHELLS,5060,1
15599,2097100,Remy,SUBMISSION,AMETHYSTS,SEASHELLS,10001,1
15600,2097100,,SUBMISSION,STARFRUIT,SEASHELLS,5058,4
15601,2097100,Remy,SUBMISSION,STARFRUIT,SEASHELLS,5058,1
15602,2097200,SUBMISSION,Amelia,STARFRUIT,SEASHELLS,5055,2
15603,2097800,Remy,SUBMISSION,AMETHYSTS,SEASHELLS,10001,1
15604,2097800,Remy,SUBMISSION,STARFRUIT,SEASHELLS,5056,1
15605,2098000,SUBMISSION,,AMETHYSTS,SEASHELLS,9998,1
15606,2098200,SUBMISSION,,AMETHYSTS,SEASHELLS,9998,5
15607,2098700,Remy,SUBMISSION,AMETHYSTS,SEASHELLS,10001,2
15608,2098700,Remy,SUBMISSION,STARFRUIT,SEASHELLS,5056,2
15609,2098800,SUBMISSION,,AMETHYSTS,SEASHELLS,9998,1
15610,2098800,SUBMISSION,Remy,AMETHYSTS,SEASHELLS,9998,1
15611,2098800,SUBMISSION,Rhianna,AMETHYSTS,SEASHELLS,9998,1
15612,2098800,SUBMISSION,Remy,AMETHYSTS,SEASHELLS,9998,1
15613,2098800,SUBMISSION,Remy,STARFRUIT,SEASHELLS,5054,2
15614,2098900,Rhianna,Valentina,STARFRUIT,SEASHELLS,5055,4
15615,2099200,SUBMISSION,,AMETHYSTS,SEASHELLS,9998,3
15616,2099300,SUBMISSION,,STARFRUIT,SEASHELLS,5051,3
15617,2099400,Remy,SUBMISSION,STARFRUIT,SEASHELLS,5053,1
15618,2099800,SUBMISSION,Remy,AMETHYSTS,SEASHELLS,9999,1
15619,2099800,Vinnie,Remy,STARFRUIT,SEASHELLS,5051,1
15620,2099800,Valentina,Rhianna,STARFRUIT,SEASHELLS,5052,3
15621,2100100,SUBMISSION,Remy,STARFRUIT,SEASHELLS,5052,1
15622,2100400,SUBMISSION,Remy,STARFRUIT,SEASHELLS,5051,1
15623,2100400,Vladimir,Adam,AMETHYSTS,SEASHELLS,9998,1
15624,2100600,,SUBMISSION,STARFRUIT,SEASHELLS,5054,1
15625,2100600,Remy,SUBMISSION,STARFRUIT,SEASHELLS,5054,1
15626,2100600,Valentina,Remy,AMETHYSTS,SEASHELLS,9998,1
15627,2100900,Ruby,SUBMISSION,AMETHYSTS,SEASHELLS,10000,1
15628,2101100,,SUBMISSION,STARFRUIT,SEASHELLS,5053,10
15629,2101100,,SUBMISSION,STARFRUIT,SEASHELLS,5053,1
15630,2101100,Adam,SUBMISSION,STARFRUIT,SEASHELLS,5053,7
15631,2101100,Adam,Valentina,STARFRUIT,SEASHELLS,5053,3
15632,2101100,Remy,Valentina,STARFRUIT,SEASHELLS,5053,1
15633,2101700,,SUBMISSION,AMETHYSTS,SEASHELLS,10002,1
15634,2101700,Remy,SUBMISSION,AMETHYSTS,SEASHELLS,10002,1
15635,2101700,SUBMISSION,Remy,STARFRUIT,SEASHELLS,5047,1
15636,2101900,SUBMISSION,,STARFRUIT,SEASHELLS,5046,6
15637,2101900,SUBMISSION,Adam,STARFRUIT,SEASHELLS,5046,4
15638,2101900,SUBMISSION,Adam,STARFRUIT,SEASHELLS,5046,2
15639,2101900,SUBMISSION,Adam,STARFRUIT,SEASHELLS,5046,1
15640,2101900,Vinnie,Adam,STARFRUIT,SEASHELLS,5046,1
15641,2102300,Remy,SUBMISSION,AMETHYSTS,SEASHELLS,10001,1
15642,2102300,SUBMISSION,,STARFRUIT,SEASHELLS,5046,1
15643,2102300,SUBMISSION,Remy,STARFRUIT,SEASHELLS,5046,1
15644,2102400,SUBMISSION,,STARFRUIT,SEASHELLS,5047,5
15645,2102400,SUBMISSION,Rhianna,STARFRUIT,SEASHELLS,5047,5
15646,2102600,SUBMISSION,Remy,AMETHYSTS,SEASHELLS,9999,1
15647,2102600,SUBMISSION,Amelia,STARFRUIT,SEASHELLS,5049,4
15648,2102600,Valentina,Amelia,STARFRUIT,SEASHELLS,5047,10
15649,2102900,,SUBMISSION,STARFRUIT,SEASHELLS,5052,1
15650,2102900,Remy,SUBMISSION,STARFRUIT,SEASHELLS,5052,1
15651,2103100,Valentina,SUBMISSION,STARFRUIT,SEASHELLS,5049,3
15652,2103100,Valentina,Vinnie,STARFRUIT,SEASHELLS,5049,3
15653,2103700,Valentina,SUBMISSION,AMETHYSTS,SEASHELLS,9998,1
15654,2103900,SUBMISSION,Remy,AMETHYSTS,SEASHELLS,9999,1
15655,2104000,SUBMISSION,,AMETHYSTS,SEASHELLS,9998,2
15656,2104000,SUBMISSION,Rhianna,AMETHYSTS,SEASHELLS,9998,2
15657,2104800,SUBMISSION,Rhianna,AMETHYSTS,SEASHELLS,9999,2
15658,2105000,SUBMISSION,Ruby,AMETHYSTS,SEASHELLS,9999,5
15659,2105100,,SUBMISSION,AMETHYSTS,SEASHELLS,10002,1
15660,2105500,SUBMISSION,Remy,STARFRUIT,SEASHELLS,5050,1
15661,2105700,SUBMISSION,Rhianna,AMETHYSTS,SEASHELLS,9998,3
15662,2105800,Valentina,Rhianna,STARFRUIT,SEASHELLS,5050,5
15663,2105900,,SUBMISSION,AMETHYSTS,SEASHELLS,10002,1
15664,2106000,,SUBMISSION,STARFRUIT,SEASHELLS,5053,1
15665,2106100,Remy,SUBMISSION,AMETHYSTS,SEASHELLS,10000,1
15666,2106300,SUBMISSION,Remy,STARFRUIT,SEASHELLS,5049,1
15667,2106400,SUBMISSION,Amelia,STARFRUIT,SEASHELLS,5049,4
15668,2106400,Valentina,Amelia,STARFRUIT,SEASHELLS,5047,8
15669,2106400,Valentina,Remy,STARFRUIT,SEASHELLS,5047,1
15670,2106500,Remy,SUBMISSION,AMETHYSTS,SEASHELLS,10001,1
15671,2106500,Remy,SUBMISSION,STARFRUIT,SEASHELLS,5050,1
15672,2106800,SUBMISSION,Remy,AMETHYSTS,SEASHELLS,9999,1
15673,2106800,SUBMISSION,Remy,STARFRUIT,SEASHELLS,5048,1
15674,2107400,,SUBMISSION,AMETHYSTS,SEASHELLS,10002,10
15675,2107600,SUBMISSION,Remy,STARFRUIT,SEASHELLS,5049,1
15676,2107800,SUBMISSION,Remy,AMETHYSTS,SEASHELLS,9999,1
15677,2107800,SUBMISSION,Remy,STARFRUIT,SEASHELLS,5048,1
15678,2107900,,SUBMISSION,STARFRUIT,SEASHELLS,5051,1
15679,2107900,Remy,SUBMISSION,STARFRUIT,SEASHELLS,5051,1
15680,2108000,SUBMISSION,Ruby,STARFRUIT,SEASHELLS,5048,2
15681,2108000,Vladimir,Ruby,STARFRUIT,SEASHELLS,5047,3
15682,2108300,SUBMISSION,Remy,AMETHYSTS,SEASHELLS,10001,1
15683,2108600,Valentina,Rhianna,AMETHYSTS,SEASHELLS,9998,1
15684,2108600,Vinnie,Rhianna,AMETHYSTS,SEASHELLS,9998,4
15685,2108800,Remy,SUBMISSION,AMETHYSTS,SEASHELLS,10001,2
15686,2108800,,SUBMISSION,STARFRUIT,SEASHELLS,5051,1
15687,2108800,Remy,SUBMISSION,STARFRUIT,SEASHELLS,5051,2
15688,2108800,Remy,SUBMISSION,STARFRUIT,SEASHELLS,5051,1
15689,2108900,SUBMISSION,Ruby,AMETHYSTS,SEASHELLS,9998,5
15690,2108900,SUBMISSION,Ruby,AMETHYSTS,SEASHELLS,9998,1
15691,2109000,SUBMISSION,Ruby,STARFRUIT,SEASHELLS,5048,1
15692,2109100,Rhianna,SUBMISSION,STARFRUIT,SEASHELLS,5049,3
15693,2109100,Rhianna,Vladimir,STARFRUIT,SEASHELLS,5050,2
15694,2109200,,SUBMISSION,STARFRUIT,SEASHELLS,5050,9
15695,2109200,Adam,SUBMISSION,STARFRUIT,SEASHELLS,5050,1
15696,2109200,Adam,SUBMISSION,STARFRUIT,SEASHELLS,5050,4
15697,2109200,Adam,Valentina,STARFRUIT,SEASHELLS,5050,4
15698,2109400,SUBMISSION,,STARFRUIT,SEASHELLS,5046,1
15699,2109600,SUBMISSION,Remy,STARFRUIT,SEASHELLS,5047,1
15700,2109700,Remy,SUBMISSION,AMETHYSTS,SEASHELLS,10001,1
15701,2109700,Remy,SUBMISSION,STARFRUIT,SEASHELLS,5049,1
15702,2110200,SUBMISSION,Remy,STARFRUIT,SEASHELLS,5046,1
15703,2110500,SUBMISSION,Amelia,STARFRUIT,SEASHELLS,5046,9
15704,2110600,Valentina,Remy,AMETHYSTS,SEASHELLS,9998,1
15705,2110700,,SUBMISSION,AMETHYSTS,SEASHELLS,10002,1
15706,2110700,Remy,SUBMISSION,AMETHYSTS,SEASHELLS,10002,1
15707,2111000,,SUBMISSION,STARFRUIT,SEASHELLS,5049,7
15708,2111000,Adam,SUBMISSION,STARFRUIT,SEASHELLS,5049,3
15709,2111000,Adam,Valentina,STARFRUIT,SEASHELLS,5049,4
15710,2111100,SUBMISSION,Remy,STARFRUIT,SEASHELLS,5046,1
15711,2111200,SUBMISSION,,STARFRUIT,SEASHELLS,5044,2
15712,2111200,SUBMISSION,Rhianna,STARFRUIT,SEASHELLS,5044,1
15713,2111300,SUBMISSION,Remy,STARFRUIT,SEASHELLS,5044,1
15714,2111500,,SUBMISSION,AMETHYSTS,SEASHELLS,10002,5
15715,2111800,Remy,SUBMISSION,AMETHYSTS,SEASHELLS,10001,1
15716,2111800,Remy,SUBMISSION,STARFRUIT,SEASHELLS,5047,1
15717,2112000,Rhianna,SUBMISSION,STARFRUIT,SEASHELLS,5047,2
15718,2112300,SUBMISSION,Remy,STARFRUIT,SEASHELLS,5045,1
15719,2112800,,SUBMISSION,STARFRUIT,SEASHELLS,5047,4
15720,2112800,Rhianna,SUBMISSION,STARFRUIT,SEASHELLS,5047,4
15721,2113400,,SUBMISSION,AMETHYSTS,SEASHELLS,10002,1
15722,2113500,Remy,Valentina,STARFRUIT,SEASHELLS,5048,1
15723,2113900,Remy,SUBMISSION,AMETHYSTS,SEASHELLS,10001,1
15724,2114300,Remy,SUBMISSION,AMETHYSTS,SEASHELLS,10001,1
15725,2114300,Remy,SUBMISSION,STARFRUIT,SEASHELLS,5045,1
15726,2114500,SUBMISSION,Amelia,AMETHYSTS,SEASHELLS,9999,8
15727,2114500,SUBMISSION,Remy,STARFRUIT,SEASHELLS,5043,1
15728,2114500,Valentina,Amelia,AMETHYSTS,SEASHELLS,9996,1
15729,2114500,Vinnie,Amelia,AMETHYSTS,SEASHELLS,9996,2
15730,2114600,Ruby,SUBMISSION,STARFRUIT,SEASHELLS,5045,4
15731,2115100,Adam,Remy,STARFRUIT,SEASHELLS,5041,1
15732,2115100,Adam,Valentina,STARFRUIT,SEASHELLS,5046,7
15733,2115300,,SUBMISSION,AMETHYSTS,SEASHELLS,10002,10
15734,2115300,,SUBMISSION,AMETHYSTS,SEASHELLS,10002,1
15735,2115500,SUBMISSION,,AMETHYSTS,SEASHELLS,9998,4
15736,2116100,Remy,SUBMISSION,AMETHYSTS,SEASHELLS,10001,1
15737,2116100,Remy,SUBMISSION,STARFRUIT,SEASHELLS,5045,1
15738,2116300,SUBMISSION,Ruby,AMETHYSTS,SEASHELLS,9996,2
15739,2116400,Remy,SUBMISSION,AMETHYSTS,SEASHELLS,9998,1
15740,2116400,Remy,SUBMISSION,STARFRUIT,SEASHELLS,5045,2
15741,2116600,Vladimir,SUBMISSION,STARFRUIT,SEASHELLS,5042,1
15742,2116600,Valentina,SUBMISSION,STARFRUIT,SEASHELLS,5042,2
15743,2116600,Valentina,Adam,STARFRUIT,SEASHELLS,5042,3
15744,2116600,Valentina,Rhianna,STARFRUIT,SEASHELLS,5043,3
15745,2116600,Vladimir,Adam,STARFRUIT,SEASHELLS,5042,3
15746,2116800,SUBMISSION,Remy,AMETHYSTS,SEASHELLS,9999,2
15747,2116800,SUBMISSION,Remy,STARFRUIT,SEASHELLS,5042,1
15748,2116800,Valentina,Remy,STARFRUIT,SEASHELLS,5040,1
15749,2116900,SUBMISSION,,STARFRUIT,SEASHELLS,5041,4
15750,2116900,SUBMISSION,Rhianna,STARFRUIT,SEASHELLS,5041,4
15751,2117100,Remy,SUBMISSION,STARFRUIT,SEASHELLS,5044,1
15752,2117300,SUBMISSION,,STARFRUIT,SEASHELLS,5041,8
15753,2117300,SUBMISSION,Adam,STARFRUIT,SEASHELLS,5041,2
15754,2117300,SUBMISSION,Adam,STARFRUIT,SEASHELLS,5041,5
15755,2117300,Remy,SUBMISSION,STARFRUIT,SEASHELLS,5043,1
15756,2117300,Valentina,Adam,STARFRUIT,SEASHELLS,5041,1
15757,2117400,,SUBMISSION,STARFRUIT,SEASHELLS,5045,1
15758,2117500,Rhianna,SUBMISSION,AMETHYSTS,SEASHELLS,10000,2
15759,2117800,Valentina,Rhianna,STARFRUIT,SEASHELLS,5042,3
15760,2117900,SUBMISSION,,AMETHYSTS,SEASHELLS,9998,1
15761,2117900,SUBMISSION,Remy,AMETHYSTS,SEASHELLS,9998,1
15762,2118000,,SUBMISSION,STARFRUIT,SEASHELLS,5047,1
15763,2118100,Remy,SUBMISSION,AMETHYSTS,SEASHELLS,10003,2
15764,2118100,Remy,SUBMISSION,STARFRUIT,SEASHELLS,5045,1
15765,2118200,Remy,SUBMISSION,AMETHYSTS,SEASHELLS,10000,2
15766,2118200,Remy,SUBMISSION,STARFRUIT,SEASHELLS,5046,1
15767,2118200,Remy,SUBMISSION,STARFRUIT,SEASHELLS,5046,1
15768,2118200,Rhianna,Valentina,STARFRUIT,SEASHELLS,5045,4
15769,2118300,SUBMISSION,,STARFRUIT,SEASHELLS,5041,1
15770,2118300,SUBMISSION,Ruby,STARFRUIT,SEASHELLS,5041,4
15771,2118300,Rhianna,Vladimir,AMETHYSTS,SEASHELLS,10002,3
15772,2119000,SUBMISSION,,AMETHYSTS,SEASHELLS,9998,1
15773,2119000,SUBMISSION,Ruby,AMETHYSTS,SEASHELLS,9998,4
15774,2119000,SUBMISSION,Ruby,AMETHYSTS,SEASHELLS,9998,1
15775,2119000,SUBMISSION,Rhianna,AMETHYSTS,SEASHELLS,9998,1
15776,2119100,,SUBMISSION,AMETHYSTS,SEASHELLS,10002,1
15777,2119100,Remy,SUBMISSION,AMETHYSTS,SEASHELLS,10002,1
15778,2119200,SUBMISSION,Remy,AMETHYSTS,SEASHELLS,9999,1
15779,2119200,SUBMISSION,Remy,AMETHYSTS,SEASHELLS,9999,1
15780,2119200,SUBMISSION,Remy,STARFRUIT,SEASHELLS,5043,1
15781,2119200,SUBMISSION,Remy,STARFRUIT,SEASHELLS,5043,1
15782,2119800,SUBMISSION,Remy,STARFRUIT,SEASHELLS,5044,1
15783,2119900,Remy,SUBMISSION,STARFRUIT,SEASHELLS,5046,1
15784,2120100,,SUBMISSION,STARFRUIT,SEASHELLS,5047,6
15785,2120100,Adam,SUBMISSION,STARFRUIT,SEASHELLS,5047,4
15786,2120100,Adam,SUBMISSION,STARFRUIT,SEASHELLS,5047,6
15787,2120200,,SUBMISSION,AMETHYSTS,SEASHELLS,10002,4
15788,2120200,Rhianna,SUBMISSION,AMETHYSTS,SEASHELLS,10002,1
15789,2120200,SUBMISSION,Remy,STARFRUIT,SEASHELLS,5044,1
15790,2120700,SUBMISSION,,AMETHYSTS,SEASHELLS,9998,1
15791,2120900,SUBMISSION,,STARFRUIT,SEASHELLS,5044,9
15792,2120900,Rhianna,Vladimir,AMETHYSTS,SEASHELLS,10002,2
15793,2121000,Remy,SUBMISSION,AMETHYSTS,SEASHELLS,10001,1
15794,2121000,Remy,SUBMISSION,STARFRUIT,SEASHELLS,5047,1
15795,2121300,Amelia,SUBMISSION,AMETHYSTS,SEASHELLS,10001,1
15796,2121300,SUBMISSION,,STARFRUIT,SEASHELLS,5045,1
15797,2121300,SUBMISSION,Remy,STARFRUIT,SEASHELLS,5045,1
15798,2121600,Remy,SUBMISSION,AMETHYSTS,SEASHELLS,10000,2
15799,2121600,,SUBMISSION,STARFRUIT,SEASHELLS,5050,1
15800,2121600,Remy,SUBMISSION,STARFRUIT,SEASHELLS,5050,1
15801,2121600,Remy,SUBMISSION,STARFRUIT,SEASHELLS,5050,2
15802,2121700,Remy,Valentina,STARFRUIT,SEASHELLS,5050,1
15803,2121800,SUBMISSION,Remy,AMETHYSTS,SEASHELLS,9998,1
15804,2121800,SUBMISSION,Remy,STARFRUIT,SEASHELLS,5046,1
15805,2122200,SUBMISSION,Remy,AMETHYSTS,SEASHELLS,9999,1
15806,2122200,SUBMISSION,Remy,STARFRUIT,SEASHELLS,5048,1
15807,2122500,Remy,SUBMISSION,AMETHYSTS,SEASHELLS,10000,2
15808,2122500,Ruby,SUBMISSION,AMETHYSTS,SEASHELLS,10000,2
15809,2122500,Ruby,SUBMISSION,AMETHYSTS,SEASHELLS,10000,4
15810,2122500,Remy,SUBMISSION,STARFRUIT,SEASHELLS,5051,2
15811,2122500,Ruby,Vladimir,AMETHYSTS,SEASHELLS,10002,2
15812,2122600,SUBMISSION,Ruby,AMETHYSTS,SEASHELLS,9999,4
15813,2122700,Rhianna,Valentina,AMETHYSTS,SEASHELLS,10002,5
15814,2122800,SUBMISSION,Remy,STARFRUIT,SEASHELLS,5050,1
15815,2123100,SUBMISSION,Valentina,AMETHYSTS,SEASHELLS,10002,1
15816,2123200,SUBMISSION,,AMETHYSTS,SEASHELLS,9998,1
15817,2123200,Rhianna,SUBMISSION,STARFRUIT,SEASHELLS,5051,1
15818,2123200,Rhianna,SUBMISSION,STARFRUIT,SEASHELLS,5051,3
15819,2123500,SUBMISSION,Rhianna,AMETHYSTS,SEASHELLS,9999,2
15820,2123500,SUBMISSION,Remy,STARFRUIT,SEASHELLS,5048,1
15821,2123700,SUBMISSION,Remy,AMETHYSTS,SEASHELLS,9999,1
15822,2123700,SUBMISSION,Remy,STARFRUIT,SEASHELLS,5048,1
15823,2123900,SUBMISSION,Rhianna,AMETHYSTS,SEASHELLS,9999,1
15824,2123900,SUBMISSION,,STARFRUIT,SEASHELLS,5046,1
15825,2123900,SUBMISSION,Remy,STARFRUIT,SEASHELLS,5046,1
15826,2124000,Remy,Valentina,AMETHYSTS,SEASHELLS,10002,1
15827,2124100,SUBMISSION,,AMETHYSTS,SEASHELLS,9998,3
15828,2124200,SUBMISSION,,AMETHYSTS,SEASHELLS,9998,5
15829,2124200,SUBMISSION,Rhianna,AMETHYSTS,SEASHELLS,9998,5
15830,2124200,,SUBMISSION,STARFRUIT,SEASHELLS,5050,4
15831,2124200,Rhianna,SUBMISSION,STARFRUIT,SEASHELLS,5050,4
15832,2125200,Remy,Valentina,STARFRUIT,SEASHELLS,5055,1
15833,2125400,Remy,SUBMISSION,AMETHYSTS,SEASHELLS,10001,1
15834,2125400,Remy,SUBMISSION,STARFRUIT,SEASHELLS,5054,1
15835,2125900,SUBMISSION,Remy,AMETHYSTS,SEASHELLS,10000,1
15836,2125900,SUBMISSION,Remy,STARFRUIT,SEASHELLS,5052,1
15837,2126200,SUBMISSION,Remy,STARFRUIT,SEASHELLS,5051,1
15838,2126400,Remy,SUBMISSION,STARFRUIT,SEASHELLS,5054,1
15839,2126400,Remy,Rhianna,AMETHYSTS,SEASHELLS,9998,2
15840,2126600,SUBMISSION,Remy,STARFRUIT,SEASHELLS,5052,1
15841,2126700,Valentina,Rhianna,AMETHYSTS,SEASHELLS,9998,1
15842,2126700,Valentina,Remy,AMETHYSTS,SEASHELLS,9998,1
15843,2126800,,SUBMISSION,AMETHYSTS,SEASHELLS,10002,1
15844,2126900,Remy,SUBMISSION,AMETHYSTS,SEASHELLS,10000,1
15845,2126900,Remy,SUBMISSION,STARFRUIT,SEASHELLS,5052,1
15846,2127000,Rhianna,Remy,AMETHYSTS,SEASHELLS,10002,1
15847,2127000,Rhianna,Valentina,AMETHYSTS,SEASHELLS,10002,2
15848,2127100,Valentina,SUBMISSION,AMETHYSTS,SEASHELLS,9998,1
15849,2127400,,SUBMISSION,AMETHYSTS,SEASHELLS,10002,1
15850,2127500,Remy,SUBMISSION,AMETHYSTS,SEASHELLS,10000,1
15851,2127500,Remy,SUBMISSION,AMETHYSTS,SEASHELLS,10000,2
15852,2127500,Remy,SUBMISSION,STARFRUIT,SEASHELLS,5053,2
15853,2127600,SUBMISSION,,STARFRUIT,SEASHELLS,5050,2
15854,2127800,Valentina,SUBMISSION,STARFRUIT,SEASHELLS,5050,5
15855,2128000,Rhianna,Ruby,AMETHYSTS,SEASHELLS,10002,2
15856,2128100,Valentina,SUBMISSION,STARFRUIT,SEASHELLS,5050,2
15857,2128400,,SUBMISSION,AMETHYSTS,SEASHELLS,10002,1
15858,2128400,Remy,SUBMISSION,AMETHYSTS,SEASHELLS,10002,1
15859,2128400,SUBMISSION,Remy,STARFRUIT,SEASHELLS,5050,2
15860,2128800,Amelia,SUBMISSION,STARFRUIT,SEASHELLS,5051,3
15861,2128800,Amelia,Valentina,STARFRUIT,SEASHELLS,5054,5
15862,2129000,SUBMISSION,Remy,STARFRUIT,SEASHELLS,5049,1
15863,2129200,SUBMISSION,,STARFRUIT,SEASHELLS,5049,1
15864,2129200,SUBMISSION,Remy,STARFRUIT,SEASHELLS,5049,1
15865,2129400,Ruby,SUBMISSION,STARFRUIT,SEASHELLS,5053,3
